node_id,wiki,page_id,title,namespace,qid,confidence,admitted_via,native,status_tier
jawiki:20041,jawiki,20041,すぐに古くなる表現は使わない,4,Q90797683,core,overview,1,
jawiki:20630,jawiki,20630,ルールすべてを無視しなさい,4,Q4656211,core,iw_qid,0,
jawiki:22349,jawiki,22349,個人攻撃はしない,4,Q4654725,core,overview,1,
jawiki:26066,jawiki,26066,作品リスト,4,Q11114424,core,iw_qid,0,
jawiki:28894,jawiki,28894,完璧な記事,4,Q10635892,core,iw_qid,0,
jawiki:29632,jawiki,29632,リダイレクト,4,Q4832177,core,overview,1,
jawiki:30102,jawiki,30102,スタイルマニュアル/人物伝,4,Q4657349,core,overview,1,
jawiki:31081,jawiki,31081,説明責任,4,Q13405113,core,overview,1,
jawiki:37118,jawiki,37118,投稿ブロックの方針,4,Q175291,core,overview,1,
jawiki:37394,jawiki,37394,スタイルマニュアル/見出し,4,Q13548089,core,overview,1,
jawiki:37855,jawiki,37855,利用者名,4,Q4664077,core,overview,1,
jawiki:41221,jawiki,41221,免責事項,4,Q4980478,core,iw_qid,0,
jawiki:41614,jawiki,41614,無意味な記述,4,Q11022068,core,overview,1,
jawiki:43894,jawiki,43894,管理者への立候補,4,Q4048254,core,iw_qid,0,
jawiki:44113,jawiki,44113,新規参加者を苛めないでください,4,Q4657367,core,overview,1,
jawiki:44368,jawiki,44368,出典を明記する,4,Q642335,core,overview,1,
jawiki:47585,jawiki,47585,論争の解決,4,Q4654667,core,overview,1,
jawiki:58498,jawiki,58498,合意形成,4,Q4654351,core,overview,1,
jawiki:58627,jawiki,58627,ビューロクラット,4,Q4048515,core,iw_qid,0,
jawiki:61283,jawiki,61283,保護の方針,4,Q4616470,core,overview,1,
jawiki:62630,jawiki,62630,表記ガイド,4,Q11243563,core,overview,1,
jawiki:66947,jawiki,66947,管理者への依頼,4,Q3907246,core,iw_qid,0,
jawiki:76100,jawiki,76100,記事の所有権,4,Q4663994,core,overview,1,
jawiki:77096,jawiki,77096,法的な脅迫をしない,4,Q4654415,core,overview,1,
jawiki:77201,jawiki,77201,大言壮語をしない,4,Q11774040,core,overview,1,
jawiki:77301,jawiki,77301,自分自身の記事,4,Q4657322,core,overview,1,
jawiki:86582,jawiki,86582,不快なコンテンツ,4,Q10955086,core,overview,1,
jawiki:86904,jawiki,86904,ウィキペディアへの自己言及,4,Q11888427,core,overview,1,
jawiki:87636,jawiki,87636,正確性に疑問がある記事,4,Q5617729,core,iw_qid,0,
jawiki:96520,jawiki,96520,アルゴリズムの表記法,4,Q15613339,core,iw_qid,0,
jawiki:124631,jawiki,124631,ウィキポータル,4,Q4663903,core,iw_qid,0,
jawiki:134489,jawiki,134489,多重アカウント,4,Q4131621,core,overview,1,
jawiki:156364,jawiki,156364,ページの分割と統合,4,Q4664090,core,overview,1,
jawiki:169222,jawiki,169222,プロジェクト間の移動,4,Q8616001,core,overview,1,
jawiki:190540,jawiki,190540,復帰の方針,4,Q17404436,core,overview,1,
jawiki:201121,jawiki,201121,スタイルマニュアル/導入部,4,Q10966628,core,overview,1,
jawiki:251303,jawiki,251303,削除依頼,4,Q22897,core,iw_qid,0,
jawiki:275577,jawiki,275577,アップロードされたファイルのライセンス,4,,core,overview,1,
jawiki:277345,jawiki,277345,カテゴリの方針,4,Q4167836,core,overview,1,
jawiki:294919,jawiki,294919,投票,4,Q4657677,core,iw_qid,0,
jawiki:299343,jawiki,299343,利用者名変更の方針,4,Q15423918,core,wikidata,1,
jawiki:323652,jawiki,323652,リダイレクト削除の方針,4,,core,overview,1,
jawiki:339608,jawiki,339608,スタブ,4,Q4663261,core,overview,1,
jawiki:371437,jawiki,371437,チェックユーザーの方針,4,Q4049038,core,overview,1,
jawiki:386605,jawiki,386605,著作権で保護されている文章等の引用に関する方針,4,Q8613383,core,overview,1,
jawiki:400952,jawiki,400952,特筆性_(音楽),4,Q4663944,core,overview,1,
jawiki:405974,jawiki,405974,半保護の方針,4,Q8988847,core,overview,1,
jawiki:429114,jawiki,429114,ユーザーボックス,4,Q4657797,core,iw_qid,0,
jawiki:458738,jawiki,458738,アクセシビリティ,4,Q5525713,core,iw_qid,0,
jawiki:461069,jawiki,461069,荒らし,4,Q4664011,core,overview,1,
jawiki:504946,jawiki,504946,関連項目,4,,core,overview,1,
jawiki:505855,jawiki,505855,検証可能性,4,Q79951,core,overview,1,
jawiki:531152,jawiki,531152,善意にとる,4,Q4663356,core,overview,1,
jawiki:531158,jawiki,531158,礼儀を忘れない,4,Q4654593,core,overview,1,
jawiki:534137,jawiki,534137,自著作物の持ち込み,4,Q10986184,core,overview,1,
jawiki:546346,jawiki,546346,追放の方針,4,Q6140266,core,iw_qid,0,
jawiki:548663,jawiki,548663,スリー・リバート・ルール,4,Q4656567,core,overview,1,
jawiki:549232,jawiki,549232,公開プロキシの規制,4,Q4656540,core,overview,1,
jawiki:550972,jawiki,550972,自著作物の持ち込み/削除依頼を出されたら,4,,core,overview,1,
jawiki:573941,jawiki,573941,存命人物の伝記,4,Q4663389,core,overview,1,
jawiki:659019,jawiki,659019,信頼できる情報源,4,Q4663914,core,overview,1,
jawiki:668973,jawiki,668973,即時存続,4,Q9136557,core,overview,1,
jawiki:686740,jawiki,686740,広域ブロック,4,Q14940721,core,overview,1,
jawiki:713140,jawiki,713140,裁定の方針,4,Q4616152,core,iw_qid,0,
jawiki:755016,jawiki,755016,五本の柱,4,Q4656249,core,overview,1,
jawiki:778158,jawiki,778158,外部リンク,4,Q4657623,core,overview,1,
jawiki:793919,jawiki,793919,常識なんてない,4,Q10987695,core,iw_qid,0,
jawiki:835173,jawiki,835173,管理者の解任,4,Q10818031,core,overview,1,
jawiki:855546,jawiki,855546,編集合戦,4,Q4759272,core,iw_qid,0,
jawiki:878692,jawiki,878692,ページの改名,4,Q395887,core,overview,1,
jawiki:947197,jawiki,947197,ウィキペディアは何ではないか,4,Q4345841,core,overview,1,
jawiki:957065,jawiki,957065,名誉毀損,4,Q4663273,core,iw_qid,0,
jawiki:1025443,jawiki,1025443,独自研究は載せない,4,Q4656524,core,overview,1,
jawiki:1039141,jawiki,1039141,雑多な内容を箇条書きした節を避ける,4,Q5525012,core,overview,1,
jawiki:1052201,jawiki,1052201,ヘルプ,4,Q11162348,core,iw_qid,0,
jawiki:1089963,jawiki,1089963,翻訳のガイドライン,4,Q3361708,core,overview,1,
jawiki:1110680,jawiki,1110680,編集方針,4,Q8302842,core,overview,1,
jawiki:1115446,jawiki,1115446,腕ずくで解決しようとしない,4,Q4657775,core,overview,1,
jawiki:1122069,jawiki,1122069,スタイルマニュアル/表,4,Q19339674,core,iw_qid,0,
jawiki:1143095,jawiki,1143095,過剰な内容の整理,4,Q18920731,core,overview,1,
jawiki:1206487,jawiki,1206487,ノートページのガイドライン,4,Q5641607,core,overview,1,
jawiki:1237911,jawiki,1237911,外来語表記法/ウクライナ語,4,Q15945171,core,iw_qid,0,
jawiki:1238038,jawiki,1238038,英語版におけるフリーでないコンテント,4,Q4657739,core,iw_qid,0,
jawiki:1247414,jawiki,1247414,テンプレートのサンドボックスとテストケース,4,Q6697159,core,overview,1,
jawiki:1254094,jawiki,1254094,影響が特に大きいテンプレート,4,Q11774053,core,overview,1,
jawiki:1255825,jawiki,1255825,雪玉条項,4,Q13219453,core,iw_qid,0,
jawiki:1291375,jawiki,1291375,特筆性_(組織),4,Q7906941,core,iw_qid,0,
jawiki:1292527,jawiki,1292527,特筆性_(ウェブ),4,Q4663933,core,iw_qid,0,
jawiki:1297463,jawiki,1297463,屋外美術を被写体とする写真の利用方針,4,Q17024296,core,overview,1,
jawiki:1329099,jawiki,1329099,ハットノート,4,Q20706711,core,overview,1,
jawiki:1347524,jawiki,1347524,ウィキメディア・プロジェクト,4,Q10823887,core,iw_qid,0,
jawiki:1349345,jawiki,1349345,常に要約欄に記入する,4,Q15408491,core,overview,1,
jawiki:1351447,jawiki,1351447,赤リンク,4,Q13417974,core,iw_qid,0,
jawiki:1352861,jawiki,1352861,勧誘行為,4,Q13365390,core,iw_qid,0,
jawiki:1381924,jawiki,1381924,フリーでないコンテントの使用基準,4,Q4391089,core,iw_qid,0,
jawiki:1451789,jawiki,1451789,著作権/履歴の保存,4,,core,overview,1,
jawiki:1457543,jawiki,1457543,独立記事作成の目安,4,Q4657574,core,overview,1,
jawiki:1463598,jawiki,1463598,スタイルマニュアル/レイアウト,4,Q4663958,core,overview,1,
jawiki:1463611,jawiki,1463611,プロジェクト関連文書,4,Q6539942,core,overview,1,
jawiki:1464158,jawiki,1464158,素晴らしい記事を書くには,4,Q10973854,core,iw_qid,0,
jawiki:1467338,jawiki,1467338,著作権侵害への対処,4,Q10990487,core,iw_qid,0,
jawiki:1499156,jawiki,1499156,著作権,4,Q4375196,core,overview,1,
jawiki:1542095,jawiki,1542095,曖昧さ回避,4,Q118521146,core,overview,1,
jawiki:1561887,jawiki,1561887,記事名の付け方/鉄道,4,Q18180788,core,overview,1,
jawiki:1646528,jawiki,1646528,即時削除の方針,4,Q4664109,core,overview,1,
jawiki:1664230,jawiki,1664230,提案削除,4,Q10964165,core,iw_qid,0,
jawiki:1772005,jawiki,1772005,IPブロック適用除外,4,Q4048709,core,overview,1,
jawiki:1777577,jawiki,1777577,投稿ブロックへの異議申し立て,4,Q13360396,core,iw_qid,0,
jawiki:1807070,jawiki,1807070,医療に関する免責事項,4,Q10640396,core,iw_qid,0,
jawiki:1825521,jawiki,1825521,スタイルマニュアル/フィクション関連,4,Q11293678,core,overview,1,
jawiki:1845340,jawiki,1845340,スタイルマニュアル,4,Q4994848,core,overview,1,
jawiki:1862937,jawiki,1862937,利用者,4,Q4616064,core,iw_qid,0,
jawiki:1863958,jawiki,1863958,編集フィルター,4,Q4582485,core,iw_qid,0,
jawiki:1865690,jawiki,1865690,規則の概要,4,Q10950140,core,iw_qid,0,
jawiki:1889427,jawiki,1889427,特筆性_(書籍),4,Q11889184,core,iw_qid,0,
jawiki:1940126,jawiki,1940126,Good_article_criteria,4,Q8978473,core,iw_qid,0,
jawiki:1948088,jawiki,1948088,記事に免責事項を載せない,4,Q14360366,core,iw_qid,0,
jawiki:1961283,jawiki,1961283,関連作品,4,,core,overview,1,
jawiki:2000998,jawiki,2000998,過剰なカテゴライズ,4,Q8646596,core,overview,1,
jawiki:2039095,jawiki,2039095,事務局行動,4,Q11098188,core,iw_qid,0,
jawiki:2053763,jawiki,2053763,特筆性_(人物),4,Q4663321,core,iw_qid,0,
jawiki:2093539,jawiki,2093539,版指定削除,4,Q4656800,core,iw_qid,0,
jawiki:2103649,jawiki,2103649,版指定削除の方針,4,,core,overview,1,
jawiki:2163508,jawiki,2163508,編集フィルター編集者,4,Q13422647,core,iw_qid,0,
jawiki:2231346,jawiki,2231346,ショートカット,4,Q620197,core,iw_qid,0,
jawiki:2279176,jawiki,2279176,ウィキペディアは何ではないか/ファンサイト,4,Q15116145,core,iw_qid,0,
jawiki:2307963,jawiki,2307963,問い合わせ対応ボランティアチーム,4,Q4063423,core,iw_qid,0,
jawiki:2308214,jawiki,2308214,巻き戻し者,4,Q5148465,core,overview,1,
jawiki:2308215,jawiki,2308215,削除者,4,Q10862160,core,overview,1,
jawiki:2322866,jawiki,2322866,オーバーサイト依頼,4,Q9136332,core,overview,1,
jawiki:2323602,jawiki,2323602,オーバーサイトの方針,4,Q4048674,core,overview,1,
jawiki:2386828,jawiki,2386828,存命人物の提案削除,4,Q47013094,core,iw_qid,0,
jawiki:2387879,jawiki,2387879,攻撃ページ,4,Q14360533,core,iw_qid,0,
jawiki:2392629,jawiki,2392629,箇条書き,4,Q13359562,core,overview,1,
jawiki:2497943,jawiki,2497943,剽窃,4,Q8085769,core,iw_qid,0,
jawiki:2508180,jawiki,2508180,あらすじの書き方,4,Q15868263,core,overview,1,
jawiki:2509653,jawiki,2509653,言葉を濁さない,4,Q4663975,core,overview,1,
jawiki:2536331,jawiki,2536331,ウィキペディア内でのコピー,4,Q10729797,core,iw_qid,0,
jawiki:2548329,jawiki,2548329,調停,4,Q4654366,core,iw_qid,0,
jawiki:2608757,jawiki,2608757,調べもの案内,4,Q3907025,core,iw_qid,0,
jawiki:2622002,jawiki,2622002,ウィキペディアを二次利用する,4,Q11562401,core,iw_qid,0,
jawiki:2632960,jawiki,2632960,サマリースタイル,4,Q4664121,core,overview,1,
jawiki:2720070,jawiki,2720070,即時版指定削除の方針,4,Q96622938,core,overview,1,
jawiki:2807264,jawiki,2807264,色の使用,4,,core,overview,1,
jawiki:2880627,jawiki,2880627,日本で著作権が消滅し、米国で著作権が消滅していない画像の利用方針,4,Q99602657,core,overview,1,
jawiki:2884114,jawiki,2884114,再出発の方針,4,Q12126916,core,iw_qid,0,
jawiki:2951952,jawiki,2951952,記事名の付け方/ヨーロッパ貴族の記事名,4,,core,overview,1,
jawiki:2965540,jawiki,2965540,表記ガイド/放送関連および配信関連,4,,core,overview,1,
jawiki:3073087,jawiki,3073087,規則の悪用,4,Q8917381,core,iw_qid,0,
jawiki:3073089,jawiki,3073089,妨害的編集,4,Q13409276,core,iw_qid,0,
jawiki:3187780,jawiki,3187780,秀逸な記事/秀逸な記事の目安,4,Q5525127,core,iw_qid,0,
jawiki:3239014,jawiki,3239014,専門的な記事も分かり易く,4,Q11774021,core,iw_qid,0,
jawiki:3270221,jawiki,3270221,信頼できる情報源_(医学),4,Q15868266,core,iw_qid,0,
jawiki:3275354,jawiki,3275354,利用者ページ,4,Q4592334,core,overview,1,
jawiki:3362408,jawiki,3362408,アメリカ合衆国以外の国と地域で公表された著作物の著作権について,4,Q131410381,core,iw_qid,0,
jawiki:3434434,jawiki,3434434,アカウント作成者,4,Q4048772,core,overview,1,
jawiki:3580168,jawiki,3580168,プライバシー・ポリシー,4,Q4994089,core,iw_qid,0,
jawiki:3594119,jawiki,3594119,有償の寄稿の開示,4,Q20859299,core,overview,1,
jawiki:3701558,jawiki,3701558,拡張半保護の方針,4,Q42533951,core,overview,1,
jawiki:3715489,jawiki,3715489,編集フィルターのガイドライン,4,,core,overview,1,
jawiki:3745866,jawiki,3745866,アイコン,4,Q13548090,core,overview,1,
jawiki:3941788,jawiki,3941788,インターフェース管理者,4,Q55386965,core,overview,1,
jawiki:3954090,jawiki,3954090,特筆性_(事件),4,Q7236489,core,iw_qid,0,
jawiki:4141177,jawiki,4141177,利用案内,4,Q4026300,core,iw_qid,0,
jawiki:4297924,jawiki,4297924,記事名の付け方/君主の記事名,4,Q14360138,core,iw_qid,0,
jawiki:4357607,jawiki,4357607,フリーな百科事典とは,4,Q11022438,core,iw_qid,0,
jawiki:4972762,jawiki,4972762,利益相反行為,4,Q4663309,core,iw_qid,0,
jawiki:5036833,jawiki,5036833,非主流学説,4,Q9276887,core,iw_qid,0,
jawiki:5101680,jawiki,5101680,仮アカウントIP閲覧者,4,Q130323657,core,iw_qid,0,
jawiki:5122055,jawiki,5122055,コメント依頼,4,Q4654740,core,iw_qid,0,
jawiki:5123297,jawiki,5123297,仮アカウント,4,Q130641723,core,iw_qid,0,
jawiki:5131743,jawiki,5131743,スタイルマニュアル/Infobox,4,Q11168140,core,iw_qid,0,
jawiki:5142170,jawiki,5142170,パスワードの要件,4,Q47471756,core,iw_qid,0,
